player_name,player_key,datasets,draft_year_min,draft_year_max,source_row_count,match_method,nba_person_id,nba_full_name,nba_is_active,headshot_url,local_file,download_status,http_status,content_type
Austin Daye,austin daye,historical,2009,2009,2,exact_full_name,201948.0,Austin Daye,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201948.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\austin_daye__201948.png,downloaded,200.0,image/png
Blake Griffin,blake griffin,historical,2009,2009,1,exact_full_name,201933.0,Blake Griffin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201933.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\blake_griffin__201933.png,downloaded,200.0,image/png
Brandon Jennings,brandon jennings,historical,2009,2009,2,exact_full_name,201943.0,Brandon Jennings,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201943.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\brandon_jennings__201943.png,downloaded,200.0,image/png
Chase Budinger,chase budinger,historical,2009,2009,2,exact_full_name,201978.0,Chase Budinger,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201978.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\chase_budinger__201978.png,downloaded,200.0,image/png
DaJuan Summers,dajuan summers,historical,2009,2009,2,exact_full_name,201969.0,DaJuan Summers,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201969.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\dajuan_summers__201969.png,downloaded,200.0,image/png
Dante Cunningham,dante cunningham,historical,2009,2009,1,exact_full_name,201967.0,Dante Cunningham,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201967.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\dante_cunningham__201967.png,downloaded,200.0,image/png
Darren Collison,darren collison,historical,2009,2009,1,exact_full_name,201954.0,Darren Collison,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201954.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\darren_collison__201954.png,downloaded,200.0,image/png
DeJuan Blair,dejuan blair,historical,2009,2009,2,exact_full_name,201971.0,DeJuan Blair,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201971.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\dejuan_blair__201971.png,downloaded,200.0,image/png
DeMar DeRozan,demar derozan,historical,2009,2009,1,exact_full_name,201942.0,DeMar DeRozan,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201942.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\demar_derozan__201942.png,downloaded,200.0,image/png
DeMarre Carroll,demarre carroll,historical,2009,2009,1,exact_full_name,201960.0,DeMarre Carroll,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201960.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\demarre_carroll__201960.png,downloaded,200.0,image/png
Derrick Brown,derrick brown,historical,2009,2009,2,exact_full_name,201974.0,Derrick Brown,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201974.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\derrick_brown__201974.png,downloaded,200.0,image/png
Earl Clark,earl clark,historical,2009,2009,2,exact_full_name,201947.0,Earl Clark,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201947.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\earl_clark__201947.png,downloaded,200.0,image/png
Eric Maynor,eric maynor,historical,2009,2009,2,exact_full_name,201953.0,Eric Maynor,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201953.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\eric_maynor__201953.png,downloaded,200.0,image/png
Gerald Henderson,gerald henderson,historical,2009,2009,1,exact_full_name,76993.0,Gerald Henderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76993.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\gerald_henderson__76993.png,downloaded,200.0,image/png
Hasheem Thabeet,hasheem thabeet,historical,2009,2009,1,exact_full_name,201934.0,Hasheem Thabeet,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201934.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\hasheem_thabeet__201934.png,downloaded,200.0,image/png
James Harden,james harden,historical,2009,2009,2,exact_full_name,201935.0,James Harden,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201935.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\james_harden__201935.png,downloaded,200.0,image/png
James Johnson,james johnson,historical,2009,2009,2,exact_full_name,201949.0,James Johnson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201949.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\james_johnson__201949.png,downloaded,200.0,image/png
Jeff Teague,jeff teague,historical,2009,2009,1,exact_full_name,201952.0,Jeff Teague,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201952.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jeff_teague__201952.png,downloaded,200.0,image/png
Jermaine Taylor,jermaine taylor,historical,2009,2009,1,exact_full_name,201966.0,Jermaine Taylor,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201966.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jermaine_taylor__201966.png,downloaded,200.0,image/png
Jodie Meeks,jodie meeks,historical,2009,2009,1,exact_full_name,201975.0,Jodie Meeks,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201975.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jodie_meeks__201975.png,downloaded,200.0,image/png
Jon Brockman,jon brockman,historical,2009,2009,2,exact_full_name,201972.0,Jon Brockman,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201972.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jon_brockman__201972.png,downloaded,200.0,image/png
Jonas Jerebko,jonas jerebko,historical,2009,2009,1,exact_full_name,201973.0,Jonas Jerebko,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201973.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jonas_jerebko__201973.png,downloaded,200.0,image/png
Jonny Flynn,jonny flynn,historical,2009,2009,2,exact_full_name,201938.0,Jonny Flynn,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201938.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jonny_flynn__201938.png,downloaded,200.0,image/png
Jordan Hill,jordan hill,historical,2009,2009,2,exact_full_name,201941.0,Jordan Hill,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201941.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jordan_hill__201941.png,downloaded,200.0,image/png
Jrue Holiday,jrue holiday,historical,2009,2009,2,exact_full_name,201950.0,Jrue Holiday,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201950.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jrue_holiday__201950.png,downloaded,200.0,image/png
Marcus Thornton,marcus thornton,historical,2009,2009,1,exact_full_name,201977.0,Marcus Thornton,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201977.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\marcus_thornton__201977.png,downloaded,200.0,image/png
Nando De Colo,nando de colo,historical,2009,2009,1,exact_full_name,201986.0,Nando De Colo,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201986.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\nando_de_colo__201986.png,downloaded,200.0,image/png
Nick Calathes,nick calathes,historical,2009,2009,1,exact_full_name,201979.0,Nick Calathes,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201979.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\nick_calathes__201979.png,downloaded,200.0,image/png
Omri Casspi,omri casspi,historical,2009,2009,1,exact_full_name,201956.0,Omri Casspi,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201956.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\omri_casspi__201956.png,downloaded,200.0,image/png
Ricky Rubio,ricky rubio,historical,2009,2009,2,exact_full_name,201937.0,Ricky Rubio,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201937.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\ricky_rubio__201937.png,downloaded,200.0,image/png
Robert Dozier,robert dozier,historical,2009,2009,1,unmatched,,,,,,unmatched,,
Rodrigue Beaubois,rodrigue beaubois,historical,2009,2009,1,exact_full_name,201958.0,Rodrigue Beaubois,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201958.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\rodrigue_beaubois__201958.png,downloaded,200.0,image/png
Sam Young,sam young,historical,2009,2009,2,exact_full_name,201970.0,Sam Young,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201970.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\sam_young__201970.png,downloaded,200.0,image/png
Sergio Llull,sergio llull,historical,2009,2009,1,unmatched,,,,,,unmatched,,
Stephen Curry,stephen curry,historical,2009,2009,1,exact_full_name,201939.0,Stephen Curry,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201939.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\stephen_curry__201939.png,downloaded,200.0,image/png
Taj Gibson,taj gibson,historical,2009,2009,1,exact_full_name,201959.0,Taj Gibson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201959.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\taj_gibson__201959.png,downloaded,200.0,image/png
Terrence Williams,terrence williams,historical,2009,2009,1,exact_full_name,201944.0,Terrence Williams,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201944.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\terrence_williams__201944.png,downloaded,200.0,image/png
Toney Douglas,toney douglas,historical,2009,2009,1,exact_full_name,201962.0,Toney Douglas,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201962.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\toney_douglas__201962.png,downloaded,200.0,image/png
Ty Lawson,ty lawson,historical,2009,2009,1,exact_full_name,201951.0,Ty Lawson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201951.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\ty_lawson__201951.png,downloaded,200.0,image/png
Tyler Hansbrough,tyler hansbrough,historical,2009,2009,2,exact_full_name,201946.0,Tyler Hansbrough,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201946.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\tyler_hansbrough__201946.png,downloaded,200.0,image/png
Tyreke Evans,tyreke evans,historical,2009,2009,2,exact_full_name,201936.0,Tyreke Evans,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201936.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\tyreke_evans__201936.png,downloaded,200.0,image/png
Victor Claver,victor claver,historical,2009,2009,1,exact_full_name,201964.0,Victor Claver,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201964.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\victor_claver__201964.png,downloaded,200.0,image/png
Wayne Ellington,wayne ellington,historical,2009,2009,1,exact_full_name,201961.0,Wayne Ellington,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201961.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\wayne_ellington__201961.png,downloaded,200.0,image/png
Al-Farouq Aminu,al farouq aminu,historical,2010,2010,1,exact_full_name,202329.0,Al-Farouq Aminu,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202329.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\al_farouq_aminu__202329.png,downloaded,200.0,image/png
Armon Johnson,armon johnson,historical,2010,2010,1,exact_full_name,202356.0,Armon Johnson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202356.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\armon_johnson__202356.png,downloaded,200.0,image/png
Avery Bradley,avery bradley,historical,2010,2010,1,exact_full_name,202340.0,Avery Bradley,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202340.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\avery_bradley__202340.png,downloaded,200.0,image/png
Cole Aldrich,cole aldrich,historical,2010,2010,1,exact_full_name,202332.0,Cole Aldrich,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202332.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\cole_aldrich__202332.png,downloaded,200.0,image/png
Craig Brackins,craig brackins,historical,2010,2010,1,exact_full_name,202342.0,Craig Brackins,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202342.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\craig_brackins__202342.png,downloaded,200.0,image/png
Damion James,damion james,historical,2010,2010,1,exact_full_name,202345.0,Damion James,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202345.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\damion_james__202345.png,downloaded,200.0,image/png
Daniel Orton,daniel orton,historical,2010,2010,1,exact_full_name,202350.0,Daniel Orton,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202350.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\daniel_orton__202350.png,downloaded,200.0,image/png
DeMarcus Cousins,demarcus cousins,historical,2010,2010,1,exact_full_name,202326.0,DeMarcus Cousins,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202326.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\demarcus_cousins__202326.png,downloaded,200.0,image/png
Derrick Favors,derrick favors,historical,2010,2010,1,exact_full_name,202324.0,Derrick Favors,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202324.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\derrick_favors__202324.png,downloaded,200.0,image/png
Devin Ebanks,devin ebanks,historical,2010,2010,1,exact_full_name,202365.0,Devin Ebanks,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202365.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\devin_ebanks__202365.png,downloaded,200.0,image/png
Dominique Jones,dominique jones,historical,2010,2010,1,exact_full_name,202346.0,Dominique Jones,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202346.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\dominique_jones__202346.png,downloaded,200.0,image/png
Dwayne Collins,dwayne collins,historical,2010,2010,1,unmatched,,,,,,unmatched,,
Ed Davis,ed davis,historical,2010,2010,1,exact_full_name,202334.0,Ed Davis,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202334.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\ed_davis__202334.png,downloaded,200.0,image/png
Ekpe Udoh,ekpe udoh,historical,2010,2010,1,exact_full_name,202327.0,Ekpe Udoh,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202327.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\ekpe_udoh__202327.png,downloaded,200.0,image/png
Elliot Williams,elliot williams,historical,2010,2010,1,exact_full_name,202343.0,Elliot Williams,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202343.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\elliot_williams__202343.png,downloaded,200.0,image/png
Eric Bledsoe,eric bledsoe,historical,2010,2010,1,exact_full_name,202339.0,Eric Bledsoe,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202339.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\eric_bledsoe__202339.png,downloaded,200.0,image/png
Evan Turner,evan turner,historical,2010,2010,1,exact_full_name,202323.0,Evan Turner,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202323.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\evan_turner__202323.png,downloaded,200.0,image/png
Gani Lawal,gani lawal,historical,2010,2010,1,exact_full_name,202371.0,Gani Lawal,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202371.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\gani_lawal__202371.png,downloaded,200.0,image/png
Gordon Hayward,gordon hayward,historical,2010,2010,1,exact_full_name,202330.0,Gordon Hayward,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202330.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\gordon_hayward__202330.png,downloaded,200.0,image/png
Greg Monroe,greg monroe,historical,2010,2010,1,exact_full_name,202328.0,Greg Monroe,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202328.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\greg_monroe__202328.png,downloaded,200.0,image/png
Greivis Vasquez,greivis vasquez,historical,2010,2010,1,exact_full_name,202349.0,Greivis Vasquez,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202349.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\greivis_vasquez__202349.png,downloaded,200.0,image/png
Hassan Whiteside,hassan whiteside,historical,2010,2010,1,exact_full_name,202355.0,Hassan Whiteside,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202355.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\hassan_whiteside__202355.png,downloaded,200.0,image/png
James Anderson,james anderson,historical,2010,2010,1,exact_full_name,202341.0,James Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202341.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\james_anderson__202341.png,downloaded,200.0,image/png
Jarvis Varnado,jarvis varnado,historical,2010,2010,1,exact_full_name,202363.0,Jarvis Varnado,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202363.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jarvis_varnado__202363.png,downloaded,200.0,image/png
Jerome Jordan,jerome jordan,historical,2010,2010,1,exact_full_name,202366.0,Jerome Jordan,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202366.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jerome_jordan__202366.png,downloaded,200.0,image/png
John Wall,john wall,historical,2010,2010,1,exact_full_name,202322.0,John Wall,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202322.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\john_wall__202322.png,downloaded,200.0,image/png
Jordan Crawford,jordan crawford,historical,2010,2010,1,exact_full_name,202348.0,Jordan Crawford,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202348.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jordan_crawford__202348.png,downloaded,200.0,image/png
Kevin Seraphin,kevin seraphin,historical,2010,2010,1,exact_full_name,202338.0,Kevin Seraphin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202338.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\kevin_seraphin__202338.png,downloaded,200.0,image/png
Lance Stephenson,lance stephenson,historical,2010,2010,1,exact_full_name,202362.0,Lance Stephenson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202362.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\lance_stephenson__202362.png,downloaded,200.0,image/png
Larry Sanders,larry sanders,historical,2010,2010,1,exact_full_name,202336.0,Larry Sanders,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202336.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\larry_sanders__202336.png,downloaded,200.0,image/png
Latavious Williams,latavious williams,historical,2010,2010,1,unmatched,,,,,,unmatched,,
Lazar Hayward,lazar hayward,historical,2010,2010,1,exact_full_name,202351.0,Lazar Hayward,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202351.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\lazar_hayward__202351.png,downloaded,200.0,image/png
Luke Babbitt,luke babbitt,historical,2010,2010,1,exact_full_name,202337.0,Luke Babbitt,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202337.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\luke_babbitt__202337.png,downloaded,200.0,image/png
Luke Harangody,luke harangody,historical,2010,2010,1,exact_full_name,202376.0,Luke Harangody,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202376.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\luke_harangody__202376.png,downloaded,200.0,image/png
